data_channel,tag_label,timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,shares,abs_title_sentiment_polarity
0,1828,534,10,403,0.557544756,0.999999996,0.678571426,30,17,1,0,4.493796526,9,4,707,221.125,0,843300,238922.2222,0,7495.169725,4175.626437,1500,26300,12933.33333,0,1,0,0,0,0,0,0,0.022222482,0.022404821,0.022222277,0.910928129,0.022222291,0.521059113,0.207705752,0.047146402,0.022332506,0.678571429,0.321428571,0.410372522,0.1,1,-0.413271605,-1,-0.155555556,0.5,0.5,0,1900,0.5
0,440,260,10,307,0.601374568,0.999999994,0.782857138,10,2,1,0,4.517915309,10,-1,1300,411.75,0,843300,201260,0,21450,4524.263397,6500,6500,6500,0,0,1,0,0,0,0,0,0.597085962,0.118075718,0.138482097,0.12589258,0.020463644,0.42378891,0.053406514,0.022801303,0.029315961,0.4375,0.5625,0.46038961,0.136363636,0.8,-0.233465608,-0.5,-0.125,0.3,1,0.2,970,1
1,2679,135,10,129,0.718749994,0.999999987,0.879999988,3,1,0,2,4.472868217,9,-1,349,105.75,0,843300,352261,0,5835.622683,3158.442129,7700,7700,7700,0,1,0,0,0,0,0,0,0.022239571,0.266499123,0.022223433,0.666810222,0.022227651,0.614680135,0.377996633,0.093023256,0.015503876,0.857142857,0.142857143,0.498421717,0.136363636,1,-0.155555556,-0.155555556,-0.155555556,1,1,0.5,509,1
0,3659,482,8,498,0.621951218,0.999999997,0.741666665,22,3,17,1,5.771084337,10,4,471,167,0,843300,325100,0,5220.293626,2662.496643,11900,11900,11900,0,0,0,0,1,0,0,0,0.020062842,0.119008811,0.020021498,0.675852778,0.165054071,0.556053206,0.192594443,0.048192771,0.022088353,0.685714286,0.314285714,0.420689033,0.033333333,1,-0.311111111,-0.8,-0.05,1,0.333333333,0.5,16700,0.333333333
2,2557,344,12,414,0.516290726,0.999999996,0.670886073,9,9,2,1,4.700483092,4,-1,318,132.3975,7900,843300,406950,1378.652174,3822.061447,3031.506508,906,5600,3000.666667,0,0,1,0,0,0,0,0,0.799928932,0.050004294,0.050041833,0.050024655,0.050000287,0.366581289,0.166863276,0.04589372,0.004830918,0.904761905,0.095238095,0.343354978,0.1,0.7,-0.133333333,-0.166666667,-0.1,0,0,0.5,1000,0
0,2101,729,9,167,0.680981591,0.99999999,0.829999992,2,1,0,1,4.856287425,6,217,2100,917,0,17100,9900,0,8566.666667,3487.087566,0,0,0,0,0,1,0,0,0,0,0,0.033402635,0.033452981,0.218717016,0.68095191,0.033475458,0.741666667,0.175,0.053892216,0.017964072,0.75,0.25,0.377777778,0.1,1,-0.433333333,-0.5,-0.3,0.95,0.65,0.45,5700,0.65
4,7014,202,10,164,0.65243902,0.999999989,0.838709668,4,0,0,2,4.384146341,5,-1,60,32.4,83300,843300,479640,2977.244955,3602.658831,3256.173307,0,0,0,0,0,0,0,1,0,0,0,0.040019657,0.040001732,0.040011813,0.04000021,0.839966588,0.463265306,0.230612245,0.054878049,0.012195122,0.818181818,0.181818182,0.447619048,0.1,1,-0.4,-0.4,-0.4,0.642857143,0.214285714,0.142857143,1600,0.214285714
5,2557,169,13,438,0.464367815,0.999999996,0.590909088,5,3,1,0,4.378995434,8,-1,799,279.375,4300,843300,241875,2053.25,4133,3118.719983,640,640,640,0,0,1,0,0,0,0,0,0.02501902,0.373957167,0.275643198,0.177075713,0.148304902,0.347393939,0.066484848,0.052511416,0.034246575,0.605263158,0.394736842,0.251778656,0.1,0.7,-0.197777778,-0.7,-0.1,0.335606061,0.001515152,0.164393939,724,0.001515152
5,440,42,9,450,0.497737555,0.999999997,0.583870966,19,2,18,1,5.477777778,9,-1,1100,223.8571429,0,843300,241144.4444,0,5556.567296,2611.224945,1500,3000,2250,0,0,0,1,0,0,0,0,0.215028304,0.022391416,0.375441744,0.364764659,0.022373877,0.489182523,0.153350285,0.044444444,0.031111111,0.588235294,0.411764706,0.444772727,0.1,1,-0.3,-0.6,-0.25,0.233333333,-0.25,0.266666667,2100,0.25
4,2478,619,10,181,0.586592175,0.99999999,0.749999993,4,0,0,1,4.464088398,7,4,1000,375,5700,690400,162800,2204.27027,3414.578365,2861.117786,0,0,0,1,0,0,0,0,0,0,0,0.028715727,0.028572215,0.02857569,0.028571612,0.885564755,0.38013468,0.218855219,0.027624309,0.005524862,0.833333333,0.166666667,0.427272727,0.136363636,0.6,-0.166666667,-0.166666667,-0.166666667,0,0,0.5,1400,0
1,7394,151,12,935,0.468340611,0.999999998,0.615905244,14,1,3,2,4.629946524,5,-1,485,120.5,0,843300,299820,0,3494.803229,2219.759503,1300,1300,1300,0,0,0,0,0,0,1,1,0.040002424,0.041223109,0.040086483,0.838687757,0.040000228,0.386957183,0.009459551,0.027807487,0.022459893,0.553191489,0.446808511,0.305977356,0.1,0.8,-0.343650794,-1,-0.05,0.4,0.1,0.1,4700,0.1
5,1803,698,13,580,0.537234042,0.999999997,0.708333331,8,0,1,0,4.675862069,7,217,397,329.1666667,0,69100,27771.42857,0,2815.5,2014.37936,0,0,0,0,0,0,0,0,1,0,1,0.028571732,0.028571548,0.885712191,0.028571513,0.028573017,0.499515993,0.103506418,0.046551724,0.022413793,0.675,0.325,0.331748036,0.0625,0.8,-0.283760684,-0.6,-0.05,0.333333333,0.25,0.166666667,1400,0.25
3,2620,471,8,550,0.454212453,0.999999997,0.550143265,41,4,1,0,5.289090909,7,4,215,126,37800,843300,262614.2857,1786.761733,4071.260491,3156.095881,35300,35300,35300,0,1,0,0,0,0,0,0,0.885414073,0.028604629,0.028645734,0.028668207,0.028667357,0.346866313,0.198718952,0.054545455,0.010909091,0.833333333,0.166666667,0.349011544,0.033333333,1,-0.188425926,-0.5,-0.1,0.066666667,0.033333333,0.433333333,2100,0.033333333
5,8611,38,8,768,0.488126648,0.999999998,0.655319148,9,9,3,1,4.915364583,5,-1,916,182.4,2000,843300,325540,1436.666667,3409.404329,2297.122197,1200,22200,4712.5,1,0,0,0,0,0,0,0,0.040000248,0.040000168,0.839997318,0.04000017,0.040002097,0.411841439,0.017565856,0.026041667,0.026041667,0.5,0.5,0.332291667,0.05,0.6,-0.261845238,-0.8,-0.05,0,0,0.5,894,0
5,7576,651,9,701,0.531295487,0.999999998,0.731051343,4,3,1,1,4.720399429,6,217,1300,538,1700,617900,133083.3333,1525,3802.014458,2644.922542,1400,2100,1750,0,0,0,1,0,0,0,0,0.03412916,0.033519668,0.60433032,0.033500865,0.294519986,0.437635576,0.059900906,0.038516405,0.021398003,0.642857143,0.357142857,0.296632997,0.0625,0.6,-0.229088319,-0.5,-0.05,0.4,-0.25,0.1,1400,0.25
5,2626,426,10,348,0.564954681,0.999999995,0.699999997,13,9,0,9,4.755747126,6,4,602,173.25,0,843300,166433.3333,0,3286.891141,1620.895235,546,7700,3421.777778,0,0,0,0,1,0,0,0,0.03335501,0.033356276,0.41772872,0.033347932,0.482212061,0.435703463,0.14030303,0.028735632,0.011494253,0.714285714,0.285714286,0.431666667,0.1,1,-0.2625,-0.5,-0.05,0,0,0.5,1600,0
2,4574,716,10,1438,0.359189378,0.999999999,0.571041948,5,3,1,1,4.321279555,8,217,1600,551.625,5900,51900,18975,1658.76,4018.551724,2504.76186,330,1300,815,0,1,0,0,0,0,0,0,0.457215729,0.025002664,0.025032777,0.025027444,0.467721386,0.425275993,0.142717625,0.041724618,0.020166898,0.674157303,0.325842697,0.400905483,0.1,1,-0.218233443,-1,-0.05,0.3,1,0.2,2700,1
5,8147,59,8,667,0.575572518,0.999999998,0.762672809,4,1,3,1,5.092953523,7,-1,397,78.6,0,843300,244600,0,3428.871058,1696.979325,936,936,936,1,0,0,0,0,0,0,0,0.453597042,0.028575827,0.460677763,0.028574077,0.028575291,0.398895508,-0.004228863,0.029985007,0.026986507,0.526315789,0.473684211,0.264693182,0.0625,0.5,-0.287345679,-0.8,-0.1,0,0,0.5,1300,0
2,2925,468,9,883,0.459756097,0.999999998,0.619999999,4,4,11,0,4.450736127,7,4,541,287.2857143,4700,843300,241900,1861,3264.297827,2631.715499,20000,20000,20000,0,0,0,0,1,0,0,0,0.19677797,0.028574093,0.341936048,0.028572184,0.404139705,0.386416976,0.149700062,0.041902605,0.018120045,0.698113208,0.301886792,0.372815023,0.033333333,0.7,-0.176822917,-0.3125,-0.1,0.333333333,0.25,0.166666667,3000,0.25
1,6448,205,12,267,0.641221372,0.999999994,0.818181813,6,0,1,0,4.764044944,5,-1,277,63.4,19600,843300,316380,2415.184,3572.013501,2935.850296,0,0,0,0,1,0,0,0,0,0,0,0.04000484,0.381030349,0.498150127,0.040812227,0.040002457,0.303968254,0.055820106,0.018726592,0.007490637,0.714285714,0.285714286,0.213809524,0.1,0.333333333,-0.283333333,-0.4,-0.166666667,0,0,0.5,1100,0
5,3782,154,10,628,0.48538961,0.999999997,0.667621775,3,1,2,0,4.447452229,5,-1,687,145,5100,843300,322980,1125.446809,3500.078789,2298.288589,1500,1500,1500,0,0,0,1,0,0,0,0,0.040000355,0.239994737,0.640001758,0.040000262,0.040002889,0.384017356,0.10798541,0.031847134,0.007961783,0.8,0.2,0.327651515,0.1,1,-0.261111111,-0.7,-0.125,0.2,0.1,0.3,3200,0.1
1,2801,396,10,823,0.477556109,0.999999998,0.656378599,24,2,16,1,4.476306197,6,-1,610,201,20600,843300,212400,2581.630013,5180.365854,3407.294251,667,667,667,0,0,0,0,0,0,1,1,0.03341411,0.701671233,0.033364064,0.033588107,0.197962485,0.508884068,0.043293854,0.041312272,0.035236938,0.53968254,0.46031746,0.395295391,0.033333333,1,-0.316913498,-0.7,-0.1,0.4,-0.4,0.1,3400,0.4
3,732,276,14,165,0.69135802,0.99999999,0.859999991,3,3,1,1,4.16969697,6,-1,858,491.5,8700,843300,181166.6667,2381.145833,6536.428571,3715.109419,2000,2000,2000,1,0,0,0,0,0,0,0,0.035079127,0.033385687,0.531976838,0.366224141,0.033334207,0.446794872,0.099358974,0.03030303,0.024242424,0.555555556,0.444444444,0.473333333,0.166666667,0.7,-0.26875,-0.5,-0.125,0,0,0.5,1700,0
0,3462,402,8,972,0.479296066,0.999999998,0.76143141,10,0,1,0,4.615226337,5,-1,993,295.5,0,843300,249800,0,4616.950197,2925.036934,0,0,0,1,0,0,0,0,0,0,0,0.442411798,0.040007993,0.040003107,0.040176747,0.437400355,0.460711798,0.193991226,0.050411523,0.012345679,0.803278689,0.196721311,0.393866508,0.033333333,1,-0.177546296,-0.4,-0.05,0,0,0.5,5200,0
1,1637,193,10,1628,0.445079365,0.999999999,0.60311284,21,9,14,4,4.58046683,5,-1,233,63,20700,843300,309440,2497.505208,3549.218073,2948.485397,738,12700,4062.125,0,0,0,0,0,0,1,1,0.040004088,0.380932265,0.498243242,0.040820375,0.040000029,0.468103785,0.052129454,0.035626536,0.026412776,0.574257426,0.425742574,0.378982684,0.05,0.9,-0.335995755,-1,-0.071428571,0,0,0.5,1100,0
1,3349,50,13,0,0,0,0,0,0,0,1,0,5,-1,84,20.25,0,843300,272920,0,3623.05307,2615.893566,0,0,0,0,0,1,0,0,0,0,0,0.040001285,0.040895671,0.040001414,0.839100948,0.040000683,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.136363636,0.045454545,536,0.136363636
5,4548,69,12,655,0.470046082,0.999999997,0.669333332,3,1,3,0,4.648854962,10,-1,580,266.2222222,0,843300,219170,0,5129.754098,2706.257261,4900,4900,4900,0,0,0,0,1,0,0,0,0.020291096,0.020001849,0.394458244,0.020016381,0.545232429,0.495407761,-0.003671199,0.033587786,0.022900763,0.594594595,0.405405405,0.270001968,0.1,0.5,-0.42,-1,-0.1,0,0,0.5,807,0
0,2084,628,8,695,0.459970887,0.999999998,0.623152708,7,2,1,0,5.034532374,7,4,2400,632.7142857,2400,690400,160571.4286,1937,3903.695522,3005.850646,1900,2300,2100,0,0,0,0,0,1,0,1,0.166225012,0.028585459,0.223552027,0.028643454,0.552994048,0.343682725,0.18906122,0.063309353,0.01294964,0.830188679,0.169811321,0.362190083,0.033333333,1,-0.175462963,-0.4,-0.1,0,0,0.5,2800,0
4,4469,92,13,237,0.552742614,0.999999993,0.676056333,4,3,1,0,4.438818565,8,-1,2000,263.75,5800,843300,308325,1639,3900,3027.993917,5800,5800,5800,0,0,1,0,0,0,0,0,0.02506435,0.02500071,0.025008901,0.025000115,0.899925924,0.668571429,0.156493506,0.033755274,0.008438819,0.8,0.2,0.336688312,0.136363636,0.7,-0.1,-0.1,-0.1,0.642857143,0.214285714,0.142857143,1000,0.214285714
5,4255,73,10,621,0.514143094,0.999999997,0.680851062,12,1,1,1,4.871175523,8,-1,534,243,0,843300,165762.5,0,3450.997509,1973.381192,1600,1600,1600,1,0,0,0,0,0,0,0,0.025461507,0.025000695,0.719138212,0.02500051,0.205399076,0.394072421,0.043650794,0.019323671,0.011272142,0.631578947,0.368421053,0.318650794,0.05,0.6,-0.346712018,-0.7,-0.071428571,0.9,0.6,0.4,1600,0.6
0,8323,64,8,872,0.456747404,0.999999998,0.699999999,5,4,2,0,4.384174312,10,-1,857,106.25,0,843300,186900,0,4815.515385,2979.107044,3800,3800,3800,0,0,1,0,0,0,0,0,0.020287832,0.020003537,0.020014607,0.020033013,0.919661012,0.455807508,0.168442933,0.042431193,0.016055046,0.725490196,0.274509804,0.364285714,0.033333333,1,-0.242063492,-1,-0.1,0.3,0.1,0.2,1600,0.1
2,1056,465,13,522,0.501937984,0.999999997,0.684027775,6,2,0,1,4.549808429,7,4,263,122.1666667,0,843300,263500,0,3264.536013,2278.513684,1600,1600,1600,1,0,0,0,0,0,0,0,0.335477125,0.172021196,0.028580847,0.028573223,0.435347609,0.43222088,0.057866707,0.038314176,0.021072797,0.64516129,0.35483871,0.289818182,0.05,1,-0.271645022,-0.5,-0.071428571,0.333333333,0.25,0.166666667,1800,0.25
1,440,398,12,268,0.626865669,0.999999993,0.797297292,8,0,1,0,4.287313433,8,-1,455,151.8571429,0,843300,291000,0,4611.290155,3008.976111,0,0,0,0,0,0,0,1,0,0,0,0.026019864,0.646057586,0.025005727,0.02578532,0.277131503,0.540555556,0.039236111,0.059701493,0.041044776,0.592592593,0.407407407,0.342708333,0.033333333,0.8,-0.362247475,-0.7,-0.125,0.54040404,-0.021212121,0.04040404,1700,0.021212121
5,5286,519,10,310,0.616393441,0.999999994,0.782857138,8,5,1,0,4.748387097,8,4,1700,264.5,13100,843300,204487.5,1244.866667,9025,2933.721871,488,2700,1594,0,0,1,0,0,0,0,0,0.025000274,0.025000152,0.899998193,0.025000094,0.025001288,0.243055556,0.116666667,0.012903226,0.006451613,0.666666667,0.333333333,0.4,0.1,0.8,-0.1,-0.1,-0.1,0.5,0,0,804,0
2,6019,451,12,891,0.473988439,0.999999998,0.646520145,6,4,0,16,4.51627385,9,4,1100,283.8333333,0,843300,417655.5556,0,4223.006378,2115.674637,454,2900,1247,1,0,0,0,0,0,0,0,0.910403245,0.022476138,0.022225554,0.0226494,0.022245663,0.400027321,0.165712217,0.044893378,0.01010101,0.816326531,0.183673469,0.362977273,0.05,0.8,-0.221186067,-0.4,-0.071428571,0,0,0.5,1300,0
4,5370,290,10,240,0.552301253,0.999999993,0.647058819,8,3,2,0,5.033333333,7,-1,480,209.8571429,6200,843300,174228.5714,1837.904762,3573.519492,2867.811617,4000,6400,5200,1,0,0,0,0,0,0,0,0.028685893,0.028573284,0.179947204,0.028571701,0.734221919,0.56958042,0.145104895,0.033333333,0,1,0,0.254545455,0.1,0.6,0,0,0,0,0,0.5,1200,0
0,5304,680,8,195,0.699481862,0.999999993,0.788321162,2,0,1,0,5.246153846,8,217,3100,815.5,1700,80400,29550,1217.5,4879.714286,2671.250139,0,0,0,0,0,1,0,0,0,0,0,0.216166532,0.357781304,0.025296078,0.025615905,0.375140181,0.587121212,0.070454545,0.025641026,0.015384615,0.625,0.375,0.297,0.16,0.5,-0.183333333,-0.25,-0.05,0.333333333,0.25,0.166666667,2000,0.25
0,266,489,9,965,0.446428571,0.999999998,0.643382352,16,3,12,0,4.413471503,8,4,1200,323.375,2200,843300,256037.5,1666.666667,8017.532637,3887.712658,23900,23900,23900,0,0,0,0,1,0,0,0,0.025000504,0.3667161,0.025000106,0.558282963,0.025000327,0.546012473,-0.023612841,0.029015544,0.027979275,0.509090909,0.490909091,0.396536797,0.083333333,0.8,-0.424897119,-1,-0.1,0.65,-0.5,0.15,6900,0.5
4,1193,559,8,667,0.319083969,0.999999997,0.419444443,15,2,12,0,4.037481259,10,4,2300,485.6,2300,690400,107480,2300,4789.984375,3410.076709,18200,18200,18200,0,0,0,0,1,0,0,0,0.02049386,0.020013219,0.020073058,0.020082414,0.919337449,0.38151455,0.148723545,0.017991004,0.007496252,0.705882353,0.294117647,0.446482684,0.136363636,0.8,-0.214166667,-0.3125,-0.155555556,0,0,0.5,3400,0
5,3926,112,8,310,0.558139533,0.999999995,0.677419351,5,1,4,0,4.619354839,7,-1,95,15.43166667,0,843300,220157.1429,0,4463.119015,3011.379255,41700,41700,41700,0,0,0,1,0,0,0,0,0.029198643,0.028580648,0.173082954,0.0286804,0.740457355,0.456944444,0.123611111,0.025806452,0.012903226,0.666666667,0.333333333,0.408333333,0.166666667,1,-0.260416667,-0.5,-0.125,1,0,0.5,2000,0
0,5737,199,8,200,0.585227269,0.999999992,0.626984122,23,3,21,0,4.59,6,-1,712,275,0,843300,361516.6667,0,8602.175159,5791.514518,4700,4700,4700,1,0,0,0,0,0,0,0,0.033343391,0.20480202,0.192783122,0.535733445,0.033338022,0.531699346,0.060294118,0.045,0.04,0.529411765,0.470588235,0.383333333,0.1,0.7,-0.3171875,-0.5,-0.05,1,-0.5,0.5,29900,0.5
0,7282,410,7,897,0.33847981,0.999999998,0.411864406,14,2,7,0,4.522853958,10,4,1400,393.8,1400,843300,233100,1186,9479.422222,4357.1188,3200,3200,3200,0,0,0,0,0,0,1,1,0.020082436,0.02001516,0.120140152,0.554436666,0.285325585,0.427915988,0.099082129,0.040133779,0.023411371,0.631578947,0.368421053,0.326289683,0.1,1,-0.189031339,-0.25,-0.1,0,0,0.5,5800,0
2,2557,463,9,879,0.421658986,0.999999998,0.56060606,4,3,11,0,4.72923777,10,4,1100,274.4285714,0,843300,305650,0,6007.142857,2509.79363,19300,19300,19300,0,0,1,0,0,0,0,0,0.919866798,0.020002054,0.020039199,0.020000874,0.020091076,0.406196346,0.130009538,0.036405006,0.009101251,0.8,0.2,0.289705087,0.1,1,-0.2,-0.3,-0.125,0.454545455,0.136363636,0.045454545,1700,0.136363636
2,1029,526,11,289,0.588028167,0.999999994,0.775147924,6,3,1,0,4.557093426,6,4,211,98.4,0,843300,329866.6667,0,3794.008929,2474.527861,4200,4200,4200,0,0,1,0,0,0,0,0,0.701783951,0.033339675,0.033356959,0.033347482,0.198171933,0.420851371,0.160064935,0.041522491,0.017301038,0.705882353,0.294117647,0.414141414,0.1,1,-0.235,-0.4,-0.125,0.15,0.1,0.35,597,0.1
1,7987,239,13,318,0.619354837,0.999999995,0.748743715,10,2,1,2,4.789308176,8,-1,775,290,0,843300,188662.5,0,4033.840784,2489.655317,5600,19700,12650,0,0,1,0,0,0,0,0,0.025004369,0.025937312,0.025002605,0.52609752,0.397958194,0.511904762,0.277901786,0.031446541,0.003144654,0.909090909,0.090909091,0.44,0.1,0.8,-0.5,-0.5,-0.5,0,0,0.5,18000,0
0,7985,49,8,572,0.485999999,0.999999997,0.5931677,22,3,11,0,4.145104895,10,-1,789,241,12300,843300,155140,1911.068796,4356.139573,3222.081488,2200,2200,2200,0,0,0,1,0,0,0,0,0.616194502,0.020040374,0.020005308,0.020073592,0.323686225,0.423790765,0.156484127,0.054195804,0.036713287,0.596153846,0.403846154,0.431002304,0.0625,1,-0.181311413,-0.4,-0.05,0.366666667,0.416666667,0.133333333,2400,0.416666667
0,2710,141,13,394,0.499999999,0.999999996,0.585774056,14,1,10,1,4.720812183,8,-1,621,134.875,12900,843300,346325,2545.210526,5945.511834,4323.99611,2300,2300,2300,0,0,1,0,0,0,0,0,0.025314416,0.174210205,0.025162448,0.750033453,0.025279479,0.574153298,0.381461676,0.07106599,0.002538071,0.965517241,0.034482759,0.461417749,0.1,0.85,-0.2,-0.2,-0.2,0,0,0.5,5100,0
1,7578,674,10,169,0.621301771,0.99999999,0.76237623,0,0,0,1,4.899408284,5,217,303,279,0,617900,164720,0,3216.073129,2352.263319,0,0,0,0,1,0,0,0,0,0,0,0.040186414,0.838924518,0.040063842,0.040812322,0.040012904,0.324621212,-0.028712121,0.041420118,0.041420118,0.5,0.5,0.267965368,0.1,0.8,-0.292857143,-0.4,-0.125,0.2,-0.2,0.3,790,0.2
5,3610,77,11,279,0.554307114,0.999999995,0.637362634,11,3,1,0,4.878136201,3,-1,0,-1,84800,843300,356500,2177.596451,3445.208103,2662.816855,919,41100,14312.66667,0,0,0,1,0,0,0,0,0.066668203,0.066666757,0.733324185,0.066666689,0.066674166,0.338888889,-0.055555556,0.014336918,0.014336918,0.5,0.5,0.2,0.1,0.5,-0.275,-0.5,-0.2,0,0,0.5,48000,0
0,2055,611,9,164,0.71341463,0.99999999,0.865979373,5,3,13,1,4.859756098,6,4,414,252.6666667,69100,690400,447050,3414.555435,6737.914286,4864.286218,3500,8300,5900,0,1,0,0,0,0,0,0,0.0333338,0.266137774,0.03333339,0.63386165,0.033333386,0.660714286,0.161216518,0.06097561,0.024390244,0.714285714,0.285714286,0.41,0.1,0.8,-0.434375,-0.8,-0.15,0,0,0.5,1300,0
1,3971,225,14,578,0.539964475,0.999999997,0.750759876,3,1,1,1,4.532871972,5,-1,149,53,0,843300,260260,0,3994.049533,2802.095631,893,893,893,0,0,1,0,0,0,0,0,0.040002387,0.839889378,0.040001683,0.040105452,0.040001099,0.395938104,0.12051902,0.032871972,0.012110727,0.730769231,0.269230769,0.395055821,0.033333333,1,-0.263095238,-0.8,-0.05,0.05,0,0.45,25000,0
5,3610,132,10,352,0.627167628,0.999999996,0.799107139,3,1,1,1,4.943181818,4,-1,70,16.75,53100,843300,413925,2171.786744,3518.530726,2918.857579,18300,18300,18300,0,0,0,0,1,0,0,0,0.050000156,0.050000042,0.799943094,0.050000162,0.050056546,0.435927961,0.05770757,0.03125,0.022727273,0.578947368,0.421052632,0.251298701,0.1,0.4,-0.161111111,-0.4,-0.025,0,0,0.5,1300,0
2,4343,559,7,208,0.653846151,0.999999992,0.827868846,10,8,1,0,4.899038462,5,4,224,142,0,690400,419100,0,4367.803279,2665.480502,0,0,0,0,0,0,0,1,0,0,0,0.839888022,0.040000385,0.040000088,0.04011065,0.040000855,0.375250464,0.332797361,0.081730769,0.014423077,0.85,0.15,0.475808505,0.033333333,1,-0.333333333,-0.5,-0.2,0.5,0,0,1300,0
1,2073,539,8,444,0.548165136,0.999999997,0.659235667,10,7,1,0,5.045045045,7,4,1600,457.5,0,843300,166685.7143,0,3306.496678,2008.548861,463,23000,6881.25,0,0,0,1,0,0,0,0,0.028572504,0.326104225,0.028571943,0.588179374,0.028571953,0.496197496,0.111843337,0.045045045,0.015765766,0.740740741,0.259259259,0.395243506,0.033333333,1,-0.516666667,-0.7,-0.166666667,0,0,0.5,1500,0
4,7064,612,13,119,0.72268907,0.999999986,0.869565205,4,3,0,0,4.43697479,9,4,963,383.25,0,690400,105211.1111,0,4301.926471,2770.447433,4000,5200,4600,1,0,0,0,0,0,0,0,0.138835649,0.022299514,0.022359515,0.161634167,0.654871154,0.39760101,0.233238636,0.067226891,0.016806723,0.8,0.2,0.419128788,0.136363636,0.8,-0.19375,-0.2,-0.1875,0.375,-0.125,0.125,809,0.125
5,1468,644,8,408,0.534482757,0.999999996,0.707112968,5,2,1,0,5.044117647,6,4,596,312.1666667,4800,617900,318716.6667,1329.5,4929.692308,2848.762003,6200,6200,6200,0,0,0,1,0,0,0,0,0.033333605,0.033333583,0.86666451,0.033333532,0.03333477,0.323348694,0.019470046,0.014705882,0.014705882,0.5,0.5,0.325,0.214285714,0.5,-0.2125,-0.75,-0.1,0.4,-0.25,0.1,1300,0.25
5,7151,294,6,537,0.46561886,0.999999997,0.582582581,22,5,2,0,5.219739292,7,-1,523,203,0,843300,150757.1429,0,3573.192408,1848.722249,498,1100,754,0,0,0,1,0,0,0,0,0.028574935,0.028574858,0.494130496,0.02857349,0.420146221,0.424012158,0.052929753,0.031657356,0.027932961,0.53125,0.46875,0.305882353,0.05,0.8,-0.187486772,-0.666666667,-0.05,0,0,0.5,1200,0
0,5372,285,8,309,0.543918917,0.999999995,0.634020615,14,1,13,0,4.563106796,10,-1,1300,417.7777778,0,843300,247980,0,19095.5,5939.038081,2400,2400,2400,0,0,0,0,0,1,0,1,0.020003791,0.02013323,0.02000786,0.755841771,0.184013349,0.529282978,0.175533662,0.055016181,0.019417476,0.739130435,0.260869565,0.393557423,0.033333333,0.7,-0.2875,-0.4,-0.1875,0,0,0.5,22300,0
0,342,164,12,250,0.665322578,0.999999994,0.785276069,5,3,0,15,4.28,7,-1,1100,227.0842857,10600,843300,543542.8571,3516.332028,9238.613924,5883.168009,1300,10600,5950,1,0,0,0,0,0,0,0,0.028571572,0.02858159,0.028571497,0.885703856,0.028571485,0.537592593,-0.00787037,0.016,0.032,0.333333333,0.666666667,0.5375,0.2,0.85,-0.283506944,-0.4,-0.125,0.55,-0.2,0.05,698,0.2
5,6630,247,14,308,0.583606555,0.999999994,0.758620685,5,2,1,1,4.516233766,6,-1,86,25.6,0,843300,388983.3333,0,3590.513144,2387.857989,18200,18200,18200,0,1,0,0,0,0,0,0,0.034405464,0.033422093,0.865308777,0.03352679,0.033336877,0.390625,0.0609375,0.019480519,0.012987013,0.6,0.4,0.4,0.1,0.6,-0.35625,-1,-0.1,0.05,-0.2,0.45,3800,0.2
0,4606,56,14,0,0,0,0,0,0,20,0,0,10,-1,1100,149.3,1100,843300,245630,1100,5460.033898,3623.866328,0,0,0,0,0,0,1,0,0,0,0,0.020165515,0.020019942,0.171449025,0.204091874,0.584273644,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.5,9500,0.25
0,3123,279,8,152,0.753333328,0.99999999,0.869999991,5,4,0,2,4.756578947,8,-1,1200,279.57375,4000,843300,370075,2733.333333,6027.033223,4339.286592,4000,27100,12800,0,0,0,0,1,0,0,0,0.025000513,0.025164851,0.025000056,0.899834053,0.025000528,0.528102453,0.201406926,0.059210526,0.019736842,0.75,0.25,0.365151515,0.136363636,0.8,-0.172222222,-0.3,-0.05,0,0,0.5,3100,0
0,1089,480,9,272,0.607407405,0.999999993,0.848275856,7,2,0,1,4.382352941,9,4,1500,377.25,0,843300,160588.8889,0,4502.600619,2413.938629,910,910,910,0,0,0,0,0,0,1,1,0.022349232,0.022640411,0.02224769,0.267378663,0.665384004,0.473107448,0.307287157,0.073529412,0.007352941,0.909090909,0.090909091,0.433568182,0.136363636,1,-0.145833333,-0.166666667,-0.125,0.54,0.16,0.04,1200,0.16
